reviews/fi/prof/conllu/review_home+kitchen_10_5.fi.conllu	0.800	0.700	0.167	0.410	60
reviews/fi/prof/conllu/review_home+kitchen_112_1.fi.conllu	0.792	0.684	0.158	0.422	76
reviews/fi/prof/conllu/review_home+kitchen_12_5.fi.conllu	0.804	0.723	0.196	0.466	46
reviews/fi/prof/conllu/review_home+kitchen_145_1.fi.conllu	0.750	0.655	0.164	0.440	55
reviews/fi/prof/conllu/review_home+kitchen_185_1.fi.conllu	0.804	0.636	0.182	0.486	55
reviews/fi/prof/conllu/review_home+kitchen_19_5.fi.conllu	0.839	0.764	0.222	0.431	54
reviews/fi/prof/conllu/review_home+kitchen_20_5.fi.conllu	0.867	0.756	0.178	0.574	45
reviews/fi/prof/conllu/review_home+kitchen_214_2.fi.conllu	0.811	0.733	0.125	0.311	88
reviews/fi/prof/conllu/review_home+kitchen_21_5.fi.conllu	0.900	0.783	0.186	0.500	59
reviews/fi/prof/conllu/review_home+kitchen_24_5.fi.conllu	0.684	0.632	0.200	0.403	50
reviews/fi/prof/conllu/review_home+kitchen_29_2.fi.conllu	0.836	0.655	0.182	0.438	55
reviews/fi/prof/conllu/review_home+kitchen_41_2.fi.conllu	0.792	0.579	0.132	0.440	76
reviews/fi/prof/conllu/review_home+kitchen_6_5.fi.conllu	0.920	0.840	0.200	0.485	50
reviews/fi/prof/conllu/review_home+kitchen_96_2.fi.conllu	0.822	0.671	0.153	0.459	72
reviews/fi/prof/conllu/review_movies+TV_11_5.fi.conllu	0.831	0.785	0.175	0.487	63
reviews/fi/prof/conllu/review_movies+TV_187_1.fi.conllu	0.828	0.690	0.207	0.500	58
reviews/fi/prof/conllu/review_movies+TV_1_4.fi.conllu	0.833	0.738	0.214	0.434	42
reviews/fi/prof/conllu/review_movies+TV_20_5.fi.conllu	0.902	0.854	0.244	0.537	41
reviews/fi/prof/conllu/review_movies+TV_22_5.fi.conllu	0.881	0.643	0.238	0.585	42
reviews/fi/prof/conllu/review_movies+TV_249_1.fi.conllu	0.896	0.854	0.271	0.492	48
reviews/fi/prof/conllu/review_movies+TV_24_5.fi.conllu	0.711	0.602	0.156	0.374	77
reviews/fi/prof/conllu/review_movies+TV_252_1.fi.conllu	0.824	0.747	0.143	0.429	91
reviews/fi/prof/conllu/review_movies+TV_25_5.fi.conllu	0.920	0.900	0.204	0.468	49
reviews/fi/prof/conllu/review_movies+TV_26_5.fi.conllu	0.780	0.678	0.153	0.384	59
reviews/fi/prof/conllu/review_movies+TV_274_2.fi.conllu	0.721	0.635	0.108	0.301	102
reviews/fi/prof/conllu/review_movies+TV_304_1.fi.conllu	0.774	0.698	0.189	0.486	53
reviews/fi/prof/conllu/review_movies+TV_439_1.fi.conllu	0.831	0.723	0.203	0.372	64
reviews/fi/prof/conllu/review_movies+TV_500_1.fi.conllu	0.778	0.688	0.165	0.426	79
reviews/fi/prof/conllu/review_musical-instruments_12_4.fi.conllu	0.745	0.638	0.234	0.329	47
reviews/fi/prof/conllu/review_musical-instruments_17_4.fi.conllu	0.735	0.647	0.147	0.300	68
reviews/fi/prof/conllu/review_musical-instruments_18_5.fi.conllu	0.683	0.683	0.216	0.452	51
reviews/fi/prof/conllu/review_musical-instruments_1_5.fi.conllu	0.854	0.829	0.268	0.500	41
reviews/fi/prof/conllu/review_musical-instruments_24_5.fi.conllu	0.873	0.810	0.175	0.429	63
