lang	prod	text	ADJ==NOUN==PUNCT	NOUN==ADP==NOUN	VERB==NOUN==PUNCT	ADP==ADJ==NOUN	NOUN==NOUN==PUNCT	ADP==NOUN==PUNCT	VERB==ADJ==NOUN	DET==NOUN==PUNCT	NOUN==PUNCT==CCONJ	ADJ==NOUN==ADP	NOUN==PUNCT==PRON	ADP==DET==NOUN	ADV==ADJ==PUNCT	PRON==VERB==PUNCT	ADJ==ADJ==NOUN	VERB==DET==NOUN	NOUN==CCONJ==NOUN	NUM==NOUN==PUNCT	VERB==ADP==NOUN	AUX==ADJ==PUNCT	NOUN==ADJ==NOUN	AUX==ADV==ADJ	PUNCT==SCONJ==PRON	ADV==VERB==PUNCT	ADJ==NOUN==NOUN	lexvar	lemvar	posvar	richposvar	sentlgth	ADJ	ADP	ADV	AUX	CCONJ	DET	INTJ	NOUN	NUM	PART	PRON	PROPN	PUNCT	SCONJ	SYM	VERB	X	_
ru	prof	review_beauty_18_5.conllu	2	0	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0.636	0.636	0.197	0.376	68	7	6	3	0	3	1	0	11	1	2	5	3	15	1	0	8	0	0
ru	prof	review_beauty_21_5.conllu	3	2	0	1	0	1	0	0	1	1	1	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0.721	0.656	0.164	0.37	62	11	4	2	0	3	0	0	12	1	3	9	0	10	0	0	6	0	0
ru	prof	review_beauty_25_5.conllu	1	0	0	1	0	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0.842	0.754	0.211	0.359	58	4	5	7	0	4	2	0	7	2	3	7	1	7	0	0	8	0	0
ru	prof	review_beauty_53_1.conllu	4	0	2	1	0	1	4	1	1	1	2	0	0	1	0	0	1	0	0	0	0	0	1	2	0	0.73	0.685	0.126	0.333	114	10	7	9	2	6	1	0	17	2	6	7	5	20	4	0	15	0	0
ru	prof	review_beauty_58_1.conllu	1	0	0	0	2	0	1	1	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0.722	0.667	0.181	0.376	74	6	1	4	1	4	2	0	14	0	6	5	2	16	2	0	9	0	0
ru	prof	review_beauty_62_1.conllu	2	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	2	0	0	0	1	1	0	0.763	0.644	0.203	0.383	59	7	4	3	0	3	1	0	9	0	5	3	5	9	1	0	9	0	0
ru	prof	review_beauty_6_5.conllu	6	0	0	2	0	0	1	0	1	0	0	1	2	0	1	1	0	2	0	0	0	0	0	0	0	0.747	0.733	0.173	0.373	77	13	5	5	1	3	3	0	16	3	2	2	0	15	2	0	5	0	0
ru	prof	review_beauty_82_1.conllu	3	2	1	1	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0.71	0.696	0.174	0.3	69	4	4	5	0	4	1	0	10	1	3	8	0	16	4	0	9	0	0
ru	prof	review_beauty_87_1.conllu	2	0	1	0	0	0	1	2	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.672	0.625	0.19	0.369	64	7	3	2	0	1	5	0	12	2	2	5	3	14	0	0	7	0	0
ru	prof	review_beauty_88_1.conllu	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	1	1	0	0.644	0.548	0.178	0.316	73	10	1	4	1	2	2	0	14	0	5	8	6	11	3	0	6	0	0
ru	prof	review_beauty_93_1.conllu	2	0	0	2	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0.662	0.608	0.176	0.358	74	6	3	1	0	2	3	0	14	1	5	2	7	19	4	0	7	0	0
ru	prof	review_books_11_5.conllu	1	2	0	0	1	1	2	1	0	1	0	1	0	1	2	2	0	0	0	0	1	0	1	0	1	0.821	0.726	0.131	0.357	86	8	5	2	0	2	3	0	14	0	0	7	11	21	3	0	8	0	0
ru	prof	review_books_14_4.conllu	2	0	2	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0.796	0.776	0.204	0.438	49	6	3	3	0	2	1	0	14	0	2	2	0	8	0	0	8	0	0
ru	prof	review_books_16_1.conllu	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	1	0	0.792	0.774	0.226	0.427	53	3	1	3	1	2	2	0	8	0	6	3	0	10	3	0	11	0	0
ru	prof	review_books_172_1.conllu	1	0	0	1	1	1	0	1	0	0	1	0	0	1	0	2	0	0	0	1	0	0	0	1	0	0.754	0.723	0.2	0.33	65	5	6	4	1	3	5	0	14	1	6	3	3	10	0	0	4	0	0
ru	prof	review_books_18_4.conllu	2	0	1	0	0	1	1	1	0	0	2	0	0	2	1	0	0	1	2	0	0	0	0	0	0	0.721	0.628	0.151	0.4	89	7	4	7	0	4	2	0	11	1	1	8	4	16	5	0	16	0	0
ru	prof	review_books_19_4.conllu	4	0	1	3	2	0	1	1	1	0	1	1	0	0	0	1	1	2	2	0	0	0	3	0	1	0.769	0.683	0.117	0.356	122	8	9	8	1	3	3	0	22	2	3	11	6	24	4	0	16	0	0
ru	prof	review_books_1_4.conllu	1	0	0	1	2	1	1	1	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0.873	0.825	0.19	0.5	63	5	7	2	0	1	5	0	15	0	2	4	4	9	2	0	7	0	0
ru	prof	review_books_233_1.conllu	0	2	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0.828	0.797	0.188	0.419	64	4	6	4	1	3	3	0	10	0	0	6	4	11	1	0	11	0	0
ru	prof	review_books_268_2.conllu	1	2	1	1	2	2	1	2	2	0	2	0	0	0	0	3	0	0	1	0	0	0	0	0	2	0.784	0.693	0.148	0.364	89	4	6	5	1	4	3	0	20	0	3	10	1	14	3	0	14	0	0
ru	prof	review_books_302_2.conllu	4	1	1	3	2	0	2	2	1	0	3	1	0	0	1	1	0	0	0	0	1	0	0	1	1	0.783	0.707	0.12	0.336	94	11	8	7	0	4	5	0	22	0	2	5	0	15	2	0	11	0	0
ru	prof	review_books_311_1.conllu	1	1	3	2	2	1	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0.703	0.615	0.143	0.333	91	6	10	7	2	2	5	0	21	0	3	4	3	15	1	0	12	0	0
ru	prof	review_books_5_5.conllu	2	0	0	0	2	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	2	2	0	0.729	0.6	0.165	0.386	87	4	4	9	3	3	3	0	15	2	1	8	1	15	5	0	12	0	0
ru	prof	review_books_77_2.conllu	2	0	1	0	0	0	0	1	1	0	2	1	0	1	1	2	0	0	0	0	1	0	1	1	0	0.633	0.511	0.133	0.32	91	7	2	5	1	4	6	0	13	0	1	16	0	18	6	0	11	0	0
ru	prof	review_books_8_4.conllu	2	0	0	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	2	0	0	1	0	0	0.756	0.615	0.179	0.412	79	4	5	1	3	1	4	0	15	1	1	12	7	13	3	0	8	0	0
ru	prof	review_cd+vinyl_107_2.conllu	1	0	1	2	0	2	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0.764	0.708	0.181	0.398	73	2	7	3	0	1	6	0	14	1	4	3	4	12	3	0	12	0	0
ru	prof	review_cd+vinyl_110_1.conllu	0	1	1	2	0	1	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.794	0.746	0.222	0.337	63	4	9	2	0	1	3	1	13	4	3	1	4	10	2	0	6	0	0
ru	prof	review_cd+vinyl_113_2.conllu	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0.707	0.667	0.147	0.283	75	3	8	4	0	0	0	0	20	6	1	2	11	15	2	0	3	0	0
ru	prof	review_cd+vinyl_12_5.conllu	0	0	0	1	0	1	0	1	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	1	0.807	0.825	0.228	0.474	58	4	5	4	1	0	4	0	9	2	1	4	7	9	3	0	4	0	0
ru	prof	review_cd+vinyl_152_2.conllu	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0.722	0.667	0.181	0.337	72	1	7	2	0	3	2	0	9	1	5	8	11	15	1	0	7	0	0
ru	prof	review_cd+vinyl_156_2.conllu	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0.722	0.667	0.181	0.337	72	1	7	2	0	3	2	0	9	1	5	8	11	15	1	0	7	0	0
ru	prof	review_cd+vinyl_159_2.conllu	2	1	2	0	1	0	1	3	0	0	1	1	0	0	1	3	0	1	1	0	0	0	0	0	0	0.773	0.691	0.134	0.325	97	4	5	4	0	2	8	0	21	2	8	9	5	14	1	0	14	0	0
ru	prof	review_cd+vinyl_164_1.conllu	0	2	1	0	1	4	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0.812	0.781	0.203	0.416	64	2	5	3	2	3	1	0	13	0	4	4	5	12	2	0	8	0	0
ru	prof	review_cd+vinyl_16_5.conllu	0	0	1	0	2	3	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0.667	0.571	0.114	0.295	106	0	10	10	1	6	3	0	13	0	3	11	4	22	4	0	18	0	0
ru	prof	review_cd+vinyl_17_5.conllu	0	1	0	0	0	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0.718	0.676	0.169	0.371	71	4	4	4	0	1	6	0	11	0	3	9	7	12	4	0	6	0	0
ru	prof	review_cd+vinyl_23_5.conllu	1	1	0	0	0	1	0	2	2	1	1	2	0	0	0	2	1	0	0	0	0	0	1	2	0	0.716	0.602	0.148	0.407	89	5	7	5	1	4	5	0	14	2	0	10	3	17	3	0	12	0	0
ru	prof	review_cd+vinyl_25_5.conllu	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	2	0	0	0	1	0	0	1	0	0	0.691	0.588	0.176	0.407	69	3	4	5	1	4	7	0	10	0	1	10	0	13	1	0	9	0	0
ru	prof	review_cd+vinyl_7_5.conllu	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.707	0.672	0.241	0.309	61	6	5	2	1	2	7	0	9	1	2	0	10	9	2	0	1	1	0
ru	prof	review_cd+vinyl_8_5.conllu	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0.734	0.703	0.188	0.352	64	2	3	5	1	4	4	0	7	0	3	11	0	8	5	0	11	0	0
ru	prof	review_cell-phones+accessories_102_1.conllu	2	2	3	0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0.691	0.629	0.134	0.314	99	6	5	2	0	3	2	0	16	1	7	6	8	23	2	0	16	0	0
ru	prof	review_cell-phones+accessories_105_2.conllu	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.694	0.681	0.171	0.304	85	5	9	4	0	6	1	0	10	0	4	2	2	10	3	0	14	0	0
ru	prof	review_cell-phones+accessories_117_1.conllu	0	1	1	1	2	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	2	0.724	0.672	0.207	0.361	60	2	4	3	0	3	1	0	11	3	1	5	0	13	2	0	10	0	0
ru	prof	review_cell-phones+accessories_127_1.conllu	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0.857	0.81	0.262	0.475	42	3	2	4	1	4	0	0	6	0	1	5	0	8	1	0	7	0	0
ru	prof	review_cell-phones+accessories_12_5.conllu	2	0	0	1	2	0	0	1	2	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0.764	0.736	0.167	0.351	78	6	5	4	0	4	2	0	17	2	1	5	4	12	0	0	10	0	0
ru	prof	review_cell-phones+accessories_132_1.conllu	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.896	0.875	0.271	0.469	49	3	3	7	0	2	1	0	8	1	2	3	2	6	2	0	8	0	0
ru	prof	review_cell-phones+accessories_13_5.conllu	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0.72	0.68	0.26	0.357	56	2	1	8	2	2	1	0	5	1	3	2	0	11	2	0	10	0	0
ru	prof	review_cell-phones+accessories_25_4.conllu	1	0	1	0	0	1	0	1	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.814	0.746	0.203	0.418	63	4	5	4	0	2	4	0	12	2	1	6	0	8	4	0	7	0	0
ru	prof	review_cell-phones+accessories_28_4.conllu	3	3	1	0	0	2	2	1	2	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0.731	0.707	0.141	0.313	95	6	6	5	0	5	2	0	18	3	2	4	2	17	6	0	16	0	0
ru	prof	review_cell-phones+accessories_40_4.conllu	2	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	2	0	0	1	0	0.831	0.754	0.169	0.37	68	5	4	4	0	0	0	0	16	5	1	0	1	17	1	2	9	0	0
ru	prof	review_cell-phones+accessories_47_1.conllu	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.745	0.723	0.213	0.446	48	5	2	1	0	3	0	0	7	2	1	6	0	11	0	0	9	0	0
ru	prof	review_cell-phones+accessories_4_4.conllu	0	1	2	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0.839	0.786	0.214	0.412	57	4	6	5	1	1	1	0	8	0	5	7	0	9	2	0	7	0	0
ru	prof	review_cell-phones+accessories_57_5.conllu	1	2	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0.846	0.785	0.2	0.352	68	9	6	5	1	4	1	0	13	0	2	1	1	12	2	0	8	0	0
ru	prof	review_cell-phones+accessories_64_2.conllu	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.805	0.732	0.244	0.453	45	2	2	6	0	3	1	0	7	0	4	3	0	3	0	0	10	0	0
ru	prof	review_grocery+gourmet-food_11_5.conllu	1	0	0	2	1	2	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0.763	0.746	0.203	0.395	61	4	7	6	0	1	1	0	10	0	1	6	2	10	3	0	8	0	0
ru	prof	review_grocery+gourmet-food_13_5.conllu	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0.776	0.724	0.224	0.325	60	8	2	7	2	3	1	0	2	0	4	6	2	11	2	0	8	0	0
ru	prof	review_grocery+gourmet-food_147_2.conllu	2	1	0	0	1	0	0	0	2	1	0	0	1	0	0	0	1	2	1	0	1	0	0	1	1	0.782	0.752	0.129	0.293	105	8	10	9	1	5	2	0	22	4	0	5	8	16	3	0	8	0	0
ru	prof	review_grocery+gourmet-food_167_2.conllu	3	2	0	0	1	1	0	0	0	0	0	2	1	2	0	0	0	0	0	0	2	0	0	0	0	0.725	0.623	0.174	0.347	71	7	8	4	1	2	2	0	13	0	1	7	0	14	4	0	6	0	0
ru	prof	review_grocery+gourmet-food_16_4.conllu	3	0	0	3	2	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0.797	0.766	0.19	0.36	63	8	6	5	1	1	0	0	14	0	1	7	1	12	3	0	4	0	0
ru	prof	review_grocery+gourmet-food_175_2.conllu	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.815	0.722	0.222	0.392	54	7	3	8	1	2	1	0	6	0	5	6	0	8	2	0	5	0	0
ru	prof	review_grocery+gourmet-food_18_5.conllu	3	1	0	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0.727	0.709	0.218	0.382	55	7	2	5	1	4	2	0	10	4	3	2	0	10	0	0	5	0	0
ru	prof	review_grocery+gourmet-food_20_4.conllu	4	1	2	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0.865	0.827	0.25	0.478	55	7	3	1	1	1	1	0	13	1	3	5	0	9	1	0	6	0	0
ru	prof	review_grocery+gourmet-food_340_1.conllu	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0.75	0.732	0.214	0.262	57	5	5	4	0	2	2	0	6	0	5	4	1	14	2	0	6	0	0
ru	prof	review_grocery+gourmet-food_355_1.conllu	1	2	0	2	0	2	1	1	0	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0.841	0.795	0.273	0.424	44	8	5	0	1	1	1	0	11	0	1	2	1	6	2	0	5	0	0
ru	prof	review_grocery+gourmet-food_356_1.conllu	2	1	0	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841	0.795	0.273	0.466	44	9	4	2	1	1	2	0	7	0	0	4	2	7	1	0	4	0	0
ru	prof	review_grocery+gourmet-food_399_2.conllu	3	0	0	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	2	0	0	0	1	0.69	0.609	0.149	0.328	87	15	6	3	1	3	3	0	13	0	5	7	3	17	3	0	8	0	0
ru	prof	review_grocery+gourmet-food_8_5.conllu	1	1	0	2	0	1	0	0	0	2	0	0	1	0	0	0	0	1	1	0	2	0	0	0	2	0.793	0.759	0.161	0.347	89	11	9	6	1	2	3	0	15	2	4	2	7	16	2	0	7	0	0
ru	prof	review_grocery+gourmet-food_9_5.conllu	3	1	0	2	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	2	0	0.709	0.616	0.14	0.354	88	12	7	4	1	5	2	0	15	0	2	13	3	12	0	0	10	0	0
ru	prof	review_health+care_110_1.conllu	3	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0.704	0.63	0.173	0.387	84	7	6	5	2	3	5	1	13	2	7	6	3	13	0	0	8	0	0
ru	prof	review_health+care_119_2.conllu	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0.849	0.83	0.208	0.312	55	2	3	8	0	4	2	0	9	6	1	1	0	10	0	0	7	0	0
ru	prof	review_health+care_127_1.conllu	2	1	1	1	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0.803	0.754	0.203	0.462	60	4	7	6	1	4	1	0	12	3	0	4	2	7	0	0	8	0	0
ru	prof	review_health+care_13_5.conllu	4	2	0	3	0	1	1	1	1	0	0	0	0	1	0	1	2	0	1	0	2	0	0	0	0	0.692	0.6	0.122	0.325	93	9	6	6	0	6	3	0	20	0	3	11	0	14	1	0	11	0	0
ru	prof	review_health+care_14_5.conllu	4	0	2	2	0	1	1	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0.711	0.651	0.146	0.351	82	12	5	6	0	1	2	0	15	4	1	5	0	19	4	0	8	0	0
ru	prof	review_health+care_16_4.conllu	1	0	0	2	0	1	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0.842	0.754	0.175	0.364	59	7	7	8	0	2	1	0	11	2	0	3	0	9	0	0	7	0	0
ru	prof	review_health+care_185_2.conllu	2	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0.778	0.704	0.204	0.325	55	3	4	0	0	1	0	0	11	5	4	6	1	11	1	0	7	0	0
ru	prof	review_health+care_199_2.conllu	3	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0.815	0.708	0.2	0.471	67	11	4	3	0	4	1	0	18	2	2	1	1	8	2	0	8	0	0
ru	prof	review_health+care_19_5.conllu	2	1	0	0	1	1	1	1	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	1	0.843	0.804	0.235	0.377	54	7	5	3	1	2	1	0	12	0	2	3	0	8	1	0	6	0	0
ru	prof	review_health+care_4_4.conllu	1	6	1	1	2	2	1	0	0	4	0	1	0	1	2	1	0	1	1	0	0	0	0	1	0	0.725	0.714	0.143	0.344	93	9	12	7	2	1	2	0	23	1	1	5	0	14	3	0	11	0	0
ru	prof	review_health+care_53_1.conllu	3	0	1	2	0	0	0	1	2	0	0	0	0	1	1	1	1	4	1	1	0	0	1	0	1	0.658	0.575	0.118	0.296	120	13	8	5	1	4	2	0	26	7	2	7	6	23	2	0	13	0	0
ru	prof	review_health+care_6_5.conllu	0	0	1	2	0	1	1	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.878	0.857	0.245	0.456	49	7	3	2	0	2	0	0	8	1	0	4	2	9	3	1	7	0	0
ru	prof	review_health+care_84_1.conllu	3	2	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	2	0	2	0	0	0	0	0.787	0.73	0.146	0.373	91	8	9	6	0	3	1	0	21	2	2	3	9	10	3	0	12	0	0
ru	prof	review_health+care_8_5.conllu	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0.782	0.782	0.218	0.467	57	4	4	3	0	3	0	0	14	1	2	3	1	9	1	0	10	0	0
ru	prof	review_home+kitchen_10_5.conllu	1	2	0	0	0	0	0	1	0	2	0	0	1	1	1	1	0	0	0	0	1	0	1	1	0	0.812	0.672	0.219	0.435	65	7	3	3	1	1	1	0	12	1	3	7	2	11	3	0	9	0	0
ru	prof	review_home+kitchen_112_1.conllu	3	1	1	2	0	2	2	0	0	1	0	0	1	0	0	1	2	0	3	0	0	0	1	1	0	0.765	0.676	0.118	0.383	106	11	8	9	3	4	3	0	15	0	5	9	0	17	6	0	12	0	0
ru	prof	review_home+kitchen_12_5.conllu	0	0	1	1	3	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0.849	0.8	0.22	0.485	51	3	5	3	0	3	1	0	15	0	2	1	0	7	1	0	9	0	0
ru	prof	review_home+kitchen_145_1.conllu	4	0	2	1	0	0	0	2	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0.738	0.646	0.188	0.386	65	8	4	3	1	2	4	0	13	0	1	5	0	14	3	0	6	0	0
ru	prof	review_home+kitchen_185_1.conllu	3	0	1	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0.726	0.661	0.21	0.446	64	5	2	6	2	3	2	0	10	1	2	6	0	10	3	0	10	0	0
ru	prof	review_home+kitchen_19_5.conllu	3	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0.82	0.754	0.213	0.407	61	7	5	1	1	2	1	0	12	1	3	8	3	13	0	0	4	0	0
ru	prof	review_home+kitchen_20_5.conllu	1	2	1	1	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.804	0.745	0.255	0.522	51	4	4	1	1	0	5	0	11	1	2	5	1	9	1	0	6	0	0
ru	prof	review_home+kitchen_214_2.conllu	3	4	0	0	2	0	1	1	0	1	0	1	0	4	0	1	0	0	2	0	0	1	2	0	0	0.766	0.701	0.121	0.345	107	4	10	6	3	2	3	0	24	0	1	11	3	21	5	0	14	0	0
ru	prof	review_home+kitchen_21_5.conllu	3	1	0	1	1	1	0	0	3	0	0	0	0	1	0	0	1	2	1	0	0	0	0	0	0	0.831	0.718	0.183	0.421	71	9	5	1	0	4	3	0	17	2	1	5	1	12	2	0	9	0	0
ru	prof	review_home+kitchen_24_5.conllu	3	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0.512	0.487	0.15	0.26	82	8	2	4	0	2	3	0	10	1	2	3	0	39	2	0	4	0	0
ru	prof	review_home+kitchen_29_2.conllu	1	2	0	1	2	0	0	1	3	1	1	2	1	0	0	0	1	0	0	0	0	0	0	1	1	0.803	0.662	0.169	0.432	71	5	6	8	1	4	3	0	19	0	1	5	0	11	1	0	7	0	0
ru	prof	review_home+kitchen_41_2.conllu	2	0	1	0	0	0	0	0	2	0	0	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0.713	0.609	0.149	0.35	90	6	10	3	3	5	2	0	15	3	4	12	0	13	2	0	9	0	0
ru	prof	review_home+kitchen_6_5.conllu	2	0	1	0	1	1	2	1	2	0	0	0	0	0	0	1	0	1	1	0	2	0	1	1	0	0.786	0.671	0.171	0.423	70	5	3	3	0	2	3	0	15	2	4	7	0	13	4	0	9	0	0
ru	prof	review_home+kitchen_96_2.conllu	0	3	1	0	1	2	0	1	0	1	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0.691	0.598	0.124	0.307	100	8	11	4	2	4	2	0	16	0	2	12	0	21	3	0	12	0	0
ru	prof	review_movies+TV_11_5.conllu	2	0	1	0	0	1	0	2	0	1	1	1	1	0	2	1	0	0	1	0	2	0	0	0	0	0.857	0.8	0.157	0.483	72	13	6	3	0	2	3	0	18	0	1	4	6	9	0	0	5	0	0
ru	prof	review_movies+TV_187_1.conllu	2	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0.782	0.718	0.179	0.398	81	12	4	4	2	2	2	0	15	2	5	2	3	16	1	0	8	0	0
ru	prof	review_movies+TV_1_4.conllu	1	0	2	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	2	0	1	0	1	0.82	0.72	0.22	0.477	53	6	1	3	0	0	1	0	10	0	1	7	4	9	3	0	5	0	0
ru	prof	review_movies+TV_20_5.conllu	1	1	0	1	0	1	1	3	0	1	0	1	0	1	1	0	0	0	2	0	0	0	1	1	0	0.864	0.818	0.197	0.443	72	7	7	3	0	3	6	0	15	1	1	3	1	10	1	0	8	0	0
ru	prof	review_movies+TV_22_5.conllu	4	0	0	1	0	0	0	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.79	0.742	0.161	0.381	63	10	3	8	0	1	4	0	8	0	0	5	0	16	2	0	5	0	0
ru	prof	review_movies+TV_249_1.conllu	3	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	1	2	0	0	0	0	0	0	0.841	0.778	0.19	0.42	64	9	5	4	0	2	0	0	10	1	1	6	5	13	2	0	5	0	0
ru	prof	review_movies+TV_24_5.conllu	7	2	0	2	0	2	2	0	0	1	0	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0.714	0.631	0.155	0.316	88	11	6	2	0	2	4	0	22	1	3	4	2	17	2	0	8	0	0
ru	prof	review_movies+TV_252_1.conllu	3	1	0	1	0	2	0	2	1	2	0	1	0	3	2	0	1	0	0	0	2	0	0	0	1	0.748	0.692	0.112	0.329	113	14	8	5	0	5	3	0	20	0	3	8	4	23	3	0	11	0	0
ru	prof	review_movies+TV_25_5.conllu	2	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0.894	0.864	0.182	0.409	66	5	4	4	0	0	2	0	13	2	2	4	8	13	2	0	7	0	0
ru	prof	review_movies+TV_26_5.conllu	4	1	0	2	0	0	0	1	2	1	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0.769	0.692	0.185	0.378	66	9	4	3	0	4	4	0	15	0	2	2	5	13	1	0	3	0	0
ru	prof	review_movies+TV_274_2.conllu	2	0	2	1	0	1	0	1	3	0	2	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0.726	0.653	0.113	0.28	130	13	5	7	1	8	8	0	16	2	6	9	4	31	1	0	13	0	0
